,discoverymethod,pl_masse,pl_name,pl_orbper,pl_rade
4750,Transit,,Kepler-1628 b,76.378033,6.43
4751,Transit,,K2-239 b,5.24,1.1
4752,Transit,67.0,Kepler-413 b,66.262,4.347
4753,Transit,28.0,CoRoT-24 c,11.759,5.0
4754,Transit,,Kepler-391 c,20.485435,3.54
4755,Transit,,Kepler-1444 b,33.42035034,2.18
4756,Transit,,Kepler-1587 b,9.4060467,1.33
4757,Transit,,Kepler-1630 b,509.997402,2.19
4758,Transit,,Kepler-1641 b,19.672266,3.11
4759,Transit,,Kepler-1606 b,196.435224,2.07
4760,Transit,,Kepler-1612 b,3.91795101,1.03
4761,Transit,,KIC 3558849 b,1322.3,6.9
4762,Transit,,Kepler-1597 b,2.94654179,1.06
4763,Transit,,Kepler-1542 e,5.10115756,0.76
4764,Transit,,Kepler-1100 b,6.42200058,1.75
4765,Transit,,Kepler-384 c,45.348269,1.13
4766,Transit,,Kepler-1106 b,1.25275217,1.65
4767,Transit,,Kepler-1289 b,7.99019627,1.52
4768,Transit,,Kepler-154 b,33.040532,2.26
4769,Transit,,Kepler-989 b,7.96431535,2.21
4770,Transit,,Kepler-982 b,15.7738221,2.25
4771,Transit,,Kepler-318 b,4.662715,4.71
4772,Imaging,6992.0,WISEP J121756.91+162640.2 A b,,10.468
4773,Transit,,Kepler-359 d,77.095691,4.01
4774,Transit,,K2-278 b,3.334966,2.98
4775,Transit,,Kepler-445 c,4.871229,2.51
4776,Transit,,Kepler-1107 b,0.57103852,1.34
4777,Transit,,Kepler-792 b,11.30119217,1.96
4778,Transit,,Kepler-1124 b,2.85234897,1.28
4779,Transit,,Kepler-431 b,6.803,0.764
4780,Transit,,Kepler-1141 b,2.34451194,0.82
4781,Transit,,K2-148 d,9.7579,1.64
4782,Transit,,Kepler-159 c,43.595792,3.41
4783,Transit,,Kepler-833 b,18.7546998,2.02
4784,Transit,,Kepler-1442 b,81.4162941,3.93
4785,Transit,,Kepler-1095 b,4.27103091,1.21
4786,Transit,,Kepler-1081 b,3.85691855,1.01
4787,Transit,,Kepler-157 d,7.02573474,1.46
4788,Transit,,Kepler-676 b,11.59822172,3.04
4789,Transit,,Kepler-535 b,4.90332155,2.36
4790,Transit,,Kepler-399 d,58.034616,1.89
4791,Transit,,Kepler-389 b,3.244107,1.51
4792,Transit,,Kepler-938 b,52.6298417,2.22
4793,Transit,,Kepler-1170 b,9.98969327,2.41
4794,Transit,,Kepler-730 c,2.85188338,1.569
4795,Transit,,Kepler-1434 b,8.05333618,1.11
4796,Transit,,Kepler-445 d,8.15275,1.25
4797,Transit,,Kepler-191 c,17.738506,1.86
4798,Transit,,Kepler-1382 b,16.3583055,1.88
4799,Transit,,Kepler-132 e,110.2869374,1.18
4800,Transit,,Kepler-1435 b,4.45343281,0.86
4801,Transit,,Kepler-1494 b,91.080482,3.07
4802,Transit,,K2-343 c,7.676972,2.02
4803,Transit,,K2-343 b,2.787174,1.65
4804,Transit,,K2-340 b,29.740451,3.36
4805,Transit,,Kepler-624 b,14.58649607,2.31
4806,Transit,,Kepler-1251 b,45.0904643,1.84
4807,Transit,,Kepler-1588 b,7.84931739,0.76
4808,Transit,,Kepler-1005 b,6.49801525,1.5
4809,Transit,,Kepler-1576 b,6.98471973,1.04
4810,Transit Timing Variations,100.0,Kepler-160 d,30.0,
4811,Transit,,Kepler-1424 b,29.6091744,1.16
4812,Transit,,Kepler-1479 b,14.53261362,1.83
4813,Transit,,Kepler-146 c,76.732171,3.13
4814,Transit,,Kepler-1480 b,22.12679948,1.67
4815,Transit,,Kepler-312 b,1.772419,1.29
4816,Transit,,Kepler-149 c,55.328328,1.61
4817,Transit,,Kepler-399 c,26.67569,1.43
4818,Transit,311.4734,WASP-185 b,9.38755,14.011
4819,Transit,,Kepler-1990 c,4.06844957,0.98
4820,Transit,,KIC 10525077 b,854.083,5.5
4821,Transit,,Kepler-1550 b,225.582809,3.02
4822,Transit,,Kepler-1555 b,8.10501635,1.61
4823,Transit,,K2-293 b,13.1225,2.45
4824,Transit,,Kepler-1006 b,19.76172042,1.54
4825,Imaging,4767.45,USco1556 b,,
4826,Transit,,Kepler-1594 b,2.71603809,1.06
4827,Transit,,Kepler-310 b,13.930698,1.19
4828,Transit,,Kepler-391 b,7.416755,3.2
4829,Transit,,Kepler-283 b,11.008151,2.13
4830,Transit,,Kepler-183 b,5.687945,2.06
4831,Transit,,Kepler-917 b,2.97041437,1.91
4832,Transit,,Kepler-1607 b,13.6473676,0.92
4833,Transit,,Kepler-1407 b,20.0711504,2.25
4834,Transit,,Kepler-1639 b,9.878482,2.58
4835,Transit,,Kepler-234 b,2.711506,3.7
4836,Transit,,Kepler-846 b,19.80792185,2.48
4837,Transit,,Kepler-1989 b,10.16102353,4.62
4838,Transit,43.86054,HATS-8 b,3.583893,9.785
4839,Transit,,Kepler-213 c,4.822962,2.34
4840,Transit,,Kepler-230 b,32.625555,4.26
4841,Transit,,Kepler-405 b,10.613839,2.08
4842,Transit,,Kepler-274 b,11.634788,1.54
4843,Transit,,Kepler-169 b,3.250619,1.13
4844,Transit,,Kepler-449 c,33.6727,2.764
4845,Transit,,Kepler-1034 b,12.12400943,2.26
4846,Transit,,Kepler-1292 b,3.27646405,1.82
4847,Transit,,Kepler-1087 b,0.69384285,0.61
4848,Transit,158.915,Kepler-1654 b,1047.8356,9.18
4849,Transit,,Kepler-198 c,49.567416,2.47
4850,Transit,,Kepler-1077 b,34.3511874,2.77
4851,Transit,,Kepler-1244 b,3.70428172,1.35
4852,Transit,100.11645,K2-287 b,14.893291,9.494
4853,Transit,,K2-231 b,13.841901,2.5
4854,Transit,,Kepler-288 b,6.097326,1.67
4855,Transit,,Kepler-218 c,44.699576,3.14
4856,Transit,,Kepler-285 b,2.633867,1.34
4857,Transit,,Kepler-570 b,4.301662,2.45
4858,Transit,,Kepler-998 b,5.65377733,2.32
4859,Transit,,Kepler-395 b,7.054346,1.03
4860,Transit,,Kepler-230 c,91.773242,2.04
4861,Transit,,Kepler-1061 b,2.75798267,1.98
4862,Transit,,Kepler-221 d,10.04156,2.73
4863,Transit,,Kepler-1399 b,1.63865306,1.25
4864,Transit,,K2-270 c,4.400028,2.95
4865,Transit,,Kepler-339 b,4.977656,1.42
4866,Transit,,Kepler-293 c,54.155743,3.83
4867,Transit,,Kepler-350 b,11.189562,1.85
4868,Transit,,Kepler-180 b,13.817124,1.5
4869,Transit,,Kepler-151 b,15.228958,3.06
4870,Transit,,Kepler-253 c,10.281951,2.65
4871,Transit,,Kepler-195 b,8.307872,2.03
4872,Transit,,Kepler-179 b,2.735926,1.64
4873,Transit,,Kepler-282 c,13.638723,1.2
4874,Transit,,Kepler-1016 c,105.6551369,3.68
4875,Transit,,Kepler-635 b,23.44971004,2.64
4876,Transit,,Kepler-242 b,8.20395,2.61
4877,Transit,,Kepler-183 c,11.637071,2.27
4878,Transit,,Kepler-378 b,16.092361,0.75
4879,Transit,,Kepler-81 d,20.837846,1.21
4880,Transit,,Kepler-319 d,31.781925,2.29
4881,Transit,4.13,Kepler-80 e,4.64489,1.6
4882,Transit,,K2-354 b,3.793306,1.56
4883,Transit,,K2-335 b,12.283211,2.21
4884,Transit,,Kepler-1392 b,15.1410397,1.96
4885,Transit,,Kepler-392 b,5.341853,1.0
4886,Transit,,Kepler-1469 b,21.8635301,2.8
4887,Transit,,Kepler-159 b,10.139623,2.38
4888,Transit,,Kepler-887 c,7.63846023,1.13
4889,Transit,,Kepler-1553 b,4.24261881,1.15
4890,Transit,,Kepler-1334 b,15.64591713,2.29
4891,Transit,,Kepler-610 b,6.99692655,4.19
4892,Transit,,Kepler-116 b,5.968734,3.42
4893,Transit,,Kepler-987 b,105.3033148,3.26
4894,Transit,,Kepler-248 c,16.239494,4.07
4895,Transit,,Kepler-576 b,29.91136794,3.27
4896,Transit,,KIC 5437945 b,440.7813,6.4
4897,Transit,,Kepler-337 c,9.693201,2.05
4898,Transit,,Kepler-348 b,7.05677,1.52
4899,Transit,,Kepler-214 c,28.7798,2.13
4900,Transit,,Kepler-1350 c,1.76678906,1.73
4901,Transit,,Kepler-275 b,10.300682,2.34
4902,Transit,,Kepler-1327 b,14.88801098,1.8
4903,Transit,,Kepler-235 c,7.824904,1.28
4904,Transit,,Kepler-362 b,10.327186,0.88
4905,Transit,,Kepler-224 c,5.925003,3.12
4906,Transit,,Kepler-227 b,9.488015,3.11
4907,Transit,,Kepler-684 b,6.77030201,3.36
4908,Transit,,Kepler-1208 b,11.08507637,2.32
4909,Transit,,Kepler-250 d,17.648312,2.18
4910,Transit,,Kepler-168 b,4.425391,1.46
4911,Transit,,Kepler-1536 b,364.758031,3.14
4912,Transit,,Kepler-1538 b,175.138819,2.82
4913,Transit,,Kepler-368 c,72.379334,3.88
4914,Transit,,Kepler-663 b,4.99678284,2.6
4915,Transit,,Kepler-449 b,12.58242,2.056
4916,Transit,,Kepler-498 b,9.61375356,3.03
4917,Transit,,Kepler-543 b,13.89961966,2.5
4918,Transit,,Kepler-722 b,4.09357325,2.63
4919,Transit,,Kepler-1458 b,47.9872764,2.76
4920,Transit,,Kepler-1524 b,70.9674603,3.54
4921,Transit,69.92,CoRoT-8 b,6.21229,6.39
4922,Transit,,Kepler-601 b,5.37886844,1.9
4923,Transit,,Kepler-1269 b,37.3331536,1.63
4924,Transit,,Kepler-1417 b,20.3505213,1.0
4925,Transit,,Kepler-84 e,27.434389,2.6
4926,Transit,,Kepler-250 b,4.148141,1.13
4927,Transit,,Kepler-163 c,21.347262,2.26
4928,Transit,,Kepler-162 c,19.446355,3.03
4929,Transit,,Kepler-719 b,5.00731778,8.52
4930,Transit,,Kepler-179 c,6.40013,2.0
4931,Transit,,Kepler-330 b,8.25978,1.35
4932,Transit,,Kepler-304 d,9.653471,2.75
4933,Transit,,Kepler-357 c,16.85837,2.67
4934,Transit,,Kepler-928 b,3.9324613,1.59
4935,Transit,,Kepler-1113 b,42.3004954,2.81
4936,Transit,,Kepler-834 b,13.32388301,2.02
4937,Transit,,Kepler-978 b,49.6221509,2.99
4938,Transit,,Kepler-1201 b,15.18725932,2.29
4939,Transit,,Kepler-1206 b,1.21699766,1.64
4940,Transit,,Kepler-155 b,5.931194,2.09
4941,Transit,,Kepler-626 b,14.48585199,2.29
4942,Transit,,Kepler-566 b,18.42794624,2.15
4943,Transit,,Kepler-207 c,3.071571,1.5
4944,Transit,,Kepler-969 c,1.6829346,0.99
4945,Transit,,Kepler-143 b,16.007583,2.41
4946,Transit,,Kepler-332 d,34.21154,1.18
4947,Transit,889.9,CoRoT-23 b,3.6313,11.77
4948,Transit,,Kepler-983 b,60.0855082,2.36
4949,Transit,,Kepler-1212 b,12.94130146,2.14
4950,Transit,,Kepler-216 b,7.693641,2.35
4951,Transit,,Kepler-266 b,6.61833,2.48
4952,Transit,,Kepler-885 b,18.11472949,2.5
4953,Transit,,Kepler-1025 b,37.3229493,1.98
4954,Transit,,Kepler-170 b,7.930592,3.2
4955,Transit,,Kepler-557 b,3.70598955,2.67
4956,Transit,,Kepler-1625 b,287.378949,6.06
4957,Transit,,Kepler-845 b,0.92785982,2.04
4958,Transit,,Kepler-1127 b,5.12330347,1.96
4959,Transit,,Kepler-574 b,7.65880414,2.39
4960,Disk Kinematics,794.575,HD 97048 b,,
4961,Transit,,Kepler-1313 b,3.83309118,1.76
4962,Transit,,Kepler-650 b,3.03214559,2.96
4963,Transit,,Kepler-1055 b,2.29503623,1.23
4964,Transit,,Kepler-108 c,190.323494,8.18
4965,Transit,,Kepler-169 e,13.767102,2.2
4966,Transit,,Kepler-599 b,15.65562652,2.84
4967,Transit,,Kepler-213 b,2.46236,1.62
4968,Transit,,Kepler-768 b,11.3910025,1.79
4969,Transit,,Kepler-777 b,5.72812599,1.47
4970,Transit,,Kepler-900 b,6.9913086,2.08
4971,Transit,,Kepler-393 b,9.182417,1.29
4972,Transit,,Kepler-431 d,11.922,1.11
4973,Transit,,Kepler-654 b,13.72465129,2.07
4974,Transit,,Kepler-142 c,4.761702,2.86
4975,Transit,,Kepler-147 b,12.610584,1.53
4976,Transit,,Kepler-401 b,14.383035,1.71
4977,Transit,,Kepler-1290 b,4.69500134,1.42
4978,Transit,,Kepler-1047 b,56.1886887,2.09
4979,Transit,,Kepler-388 b,3.173315,0.81
4980,Transit,,Kepler-1149 b,3.73089898,1.44
4981,Transit,,Kepler-1163 b,6.11786898,1.03
4982,Transit,,Kepler-818 b,10.03538581,5.11
4983,Imaging,1271.3,GJ 504 b,,
4984,Imaging,7786.5,2MASS J01225093-2439505 b,,
4985,Transit,,Kepler-378 c,28.906009,0.7
4986,Transit,,Kepler-480 b,4.9195838,2.78
4987,Transit,,Kepler-152 b,18.207973,2.79
4988,Transit,,Kepler-141 c,7.010606,1.41
4989,Transit,,Kepler-246 c,11.187161,1.5
4990,Transit,,Kepler-401 d,184.256405,2.27
4991,Transit,,Kepler-1231 b,10.41725184,1.42
4992,Transit,,Kepler-320 b,8.371554,1.14
4993,Transit,,Kepler-977 b,26.85328322,2.62
4994,Transit,,Kepler-1237 b,84.5733226,2.86
4995,Transit,,Kepler-1242 b,13.62798432,2.26
4996,Transit,,Kepler-957 b,5.90741354,5.5
4997,Transit,,Kepler-1094 b,78.1000231,3.18
4998,Transit,,Kepler-209 b,16.087845,2.26
4999,Transit,,Kepler-567 b,16.54297375,2.25
5000,Transit,,Kepler-712 c,226.89047,4.85
5001,Transit,,Kepler-936 b,10.56134221,1.45
5002,Transit,,Kepler-937 b,67.668827,3.72
5003,Transit,,Kepler-402 b,4.028751,1.22
5004,Transit,,Kepler-776 b,4.89718784,1.28
5005,Transit,,Kepler-1385 b,2.88879862,0.85
5006,Transit,,Kepler-133 b,8.129976,1.76
5007,Transit,,Kepler-235 d,20.060548,2.05
5008,Transit,,Kepler-219 d,47.903645,2.81
5009,Transit,,Kepler-308 b,9.694928,2.12
5010,Transit,,Kepler-339 c,6.988055,1.15
5011,Transit,,Kepler-263 c,47.332773,2.47
5012,Transit,,Kepler-398 c,11.419412,1.01
5013,Transit,,Kepler-910 b,2.36436901,0.82
5014,Transit,,Kepler-916 b,32.2968798,1.76
5015,Transit,,Kepler-1307 b,18.01621096,2.47
5016,Transit,,Kepler-1527 b,160.129918,4.77
5017,Transit,,Kepler-194 d,52.814973,2.4
5018,Transit,,Kepler-1545 b,163.692349,2.7
5019,Transit,,Kepler-692 b,21.81293494,3.11
5020,Transit,,Kepler-694 b,6.36584161,2.8
5021,Transit,,Kepler-1396 b,18.2206421,2.07
5022,Transit,,Kepler-1164 b,3.97599768,1.12
5023,Transit,,Kepler-959 b,14.80074836,4.38
5024,Transit,,Kepler-1364 b,13.32196237,2.15
5025,Transit,,Kepler-1379 b,0.88184115,1.3
5026,Transit,,Kepler-804 c,9.65185017,1.14
5027,Transit,,Kepler-666 b,4.49876092,2.4
5028,Transit,,Kepler-513 b,28.86235584,2.2
5029,Transit,,Kepler-515 b,19.96371318,1.46
5030,Transit,,Kepler-1493 b,15.0217983,1.41
5031,Transit,,Kepler-150 c,7.381998,3.69
5032,Transit,,Kepler-636 b,16.08066115,4.45
5033,Transit,,Kepler-201 b,25.672083,2.46
5034,Transit,,Kepler-251 c,16.514043,2.77
5035,Transit,,Kepler-1120 b,2.94902905,1.38
5036,Transit,,Kepler-1151 b,65.6478424,2.22
5037,Transit,,Kepler-375 c,19.986326,2.65
5038,Transit,,Kepler-1140 b,24.0862707,2.77
5039,Transit,,Kepler-265 d,43.130617,2.49
5040,Transit,,Kepler-945 b,31.0033814,2.63
5041,Transit,,Kepler-894 b,9.803224,2.78
5042,Transit,,Kepler-298 d,77.473633,2.5
5043,Transit,,Kepler-280 c,4.807091,2.01
5044,Transit,,Kepler-303 c,7.061149,1.14
5045,Transit,,Kepler-1581 b,6.28385491,0.8
5046,Transit,,Kepler-1234 b,11.94014029,2.81
5047,Transit,,Kepler-679 b,12.39358604,3.01
5048,Transit,,Kepler-265 c,17.028937,2.63
5049,Transit,,Kepler-325 d,38.715185,2.79
5050,Transit,,Kepler-238 c,6.155557,2.39
5051,Transit,,Kepler-1268 b,40.9903986,2.03
5052,Transit,,Kepler-1274 b,6.98152703,1.42
5053,Transit,,Kepler-198 d,1.31184443,1.53
5054,Transit,,Kepler-362 c,37.866281,1.45
5055,Transit,,Kepler-369 c,14.871572,1.41
5056,Transit,,Kepler-395 c,34.989262,1.32
5057,Transit,,Kepler-120 b,6.312501,2.15
5058,Transit,,Kepler-264 c,140.101261,2.83
5059,Transit,,Kepler-351 b,37.054919,3.06
5060,Transit,,Kepler-532 b,12.92491623,2.57
5061,Transit,,Kepler-148 b,1.729366,1.8
5062,Transit,,Kepler-1542 d,5.99273738,0.87
5063,Transit,,Kepler-354 b,5.47666,1.84
5064,Transit,,Kepler-298 c,22.92881,1.93
5065,Transit,,Kepler-1564 b,18.0540381,1.47
5066,Transit,,Kepler-363 b,3.614568,1.16
5067,Transit,,Kepler-1195 b,8.49642241,2.08
5068,Transit,,Kepler-565 b,4.24374723,3.64
5069,Transit,,Kepler-637 b,23.20584623,4.75
5070,Transit,,Kepler-711 b,23.58914398,3.41
5071,Transit,,Kepler-247 c,9.439452,4.09
5072,Transit,,Kepler-237 b,4.715106,1.41
5073,Transit,,Kepler-905 b,5.08274652,1.41
5074,Transit,,Kepler-384 b,22.597053,1.12
5075,Transit,123.9537,HATS-50 b,3.8297015,12.666
5076,Transit,,Kepler-163 b,7.810937,1.05
5077,Transit,,Kepler-1156 b,11.89520511,1.32
5078,Transit,,Kepler-960 b,3.12686223,2.29
5079,Transit,,Kepler-1066 b,1.93155984,2.36
5080,Transit,,Kepler-1360 b,40.5286413,3.4
5081,Transit,,Kepler-218 b,3.619337,1.48
5082,Transit,,Kepler-1128 b,61.6178167,3.65
5083,Transit,,Kepler-1309 b,28.8432647,2.37
5084,Transit,,Kepler-1329 b,9.33646594,2.17
5085,Transit,,Kepler-1579 b,0.84990789,0.84
5086,Transit,,Kepler-1235 b,4.16055856,0.79
5087,Transit,,Kepler-649 b,29.90722674,2.26
5088,Transit,,Kepler-653 c,0.90037648,0.78
5089,Transit,,Kepler-524 c,1.88897906,0.96
5090,Transit,,Kepler-1614 b,3.9466141,1.49
5091,Transit,,Kepler-1636 b,425.47785,3.23
5092,Transit,,Kepler-971 b,9.59070716,2.13
5093,Transit,,Kepler-1460 b,29.9633247,1.96
5094,Transit,,Kepler-889 b,3.744439,1.09
5095,Transit,,Kepler-1014 b,16.57110363,2.39
5096,Transit,29.875,Kepler-117 b,18.7959228,8.059
5097,Transit,,Kepler-1193 b,2.83265213,1.32
5098,Transit,,Kepler-1153 b,1.75583533,1.73
5099,Transit,,Kepler-333 c,24.08821,1.11
5100,Transit,,Kepler-150 e,30.826557,3.12
5101,Transit,,Kepler-1402 b,2.03387914,0.76
5102,Transit,,Kepler-1410 b,60.866168,1.78
5103,Transit,,Kepler-275 d,35.676062,3.33
5104,Transit,,Kepler-1154 c,8.45808312,2.36
5105,Transit,,Kepler-390 c,13.060022,0.79
5106,Transit,,Kepler-120 c,12.794585,1.53
5107,Transit,,Kepler-272 d,10.937304,2.25
5108,Transit,,Kepler-371 b,34.763278,1.89
5109,Transit,,Kepler-366 c,12.51616,1.79
5110,Transit,,Kepler-586 b,2.10472218,2.79
5111,Transit,308.2951,Kepler-539 b,125.63243,8.373
5112,Transit,,Kepler-1072 b,1.5690665,1.58
5113,Transit,,Kepler-675 b,2.33743801,2.44
5114,Transit,,Kepler-162 b,6.919798,1.26
5115,Transit,153.82972,CoRoT-28 b,5.20851,10.705
5116,Transit,,Kepler-237 c,8.103636,2.08
5117,Transit,,Kepler-342 c,26.234138,1.96
5118,Transit,,Kepler-346 c,23.851549,3.07
5119,Transit,,Kepler-1272 b,51.1309704,2.37
5120,Transit,,Kepler-811 b,23.58447697,2.7
5121,Transit,,Kepler-67 b,15.7259,2.94
5122,Transit,,Kepler-464 b,7.25696522,3.3
5123,Transit,,Kepler-262 c,21.853722,1.64
5124,Transit,,Kepler-796 b,6.40087618,1.3
5125,Transit,5.0,Kepler-29 b,10.33974,2.55
5126,Transit,4.1,Kepler-79 e,81.0659,3.49
5127,Transit,,Kepler-1646 b,4.48558383,1.23
5128,Transit,,Kepler-270 b,11.476094,2.01
5129,Transit,,Kepler-800 b,14.13176026,2.85
5130,Transit,,Kepler-259 b,8.115317,2.8
5131,Transit,,Kepler-1218 b,22.9221266,1.44
5132,Transit,,Kepler-1510 b,84.703921,3.36
5133,Transit,,Kepler-1534 b,5.71668872,1.89
5134,Transit,,EPIC 212737443 b,13.603,2.586
5135,Transit,,Kepler-115 c,8.990889,2.6
5136,Transit,,Kepler-228 d,11.094286,4.04
5137,Transit,,Kepler-112 c,28.574263,2.4
5138,Transit,,Kepler-1511 b,23.2382792,1.68
5139,Transit,,Kepler-195 c,34.096863,1.55
5140,Transit,,Kepler-481 b,10.06082567,2.5
5141,Transit,,Kepler-1080 b,77.2548396,3.28
5142,Transit,,Kepler-1423 b,23.955378,1.06
5143,Transit,,Kepler-206 d,23.44281,1.19
5144,Transit,,Kepler-587 b,10.94027841,2.23
5145,Transit,,Kepler-922 b,0.93846683,1.42
5146,Transit,,Kepler-199 c,67.093408,3.25
5147,Transit,,Kepler-1248 b,7.46725407,1.18
5148,Transit,,Kepler-660 b,9.27358194,2.57
5149,Transit,,Kepler-1455 b,49.276764,2.16
5150,Transit,,Kepler-1366 b,2.16457097,1.43
5151,Transit,,Kepler-172 d,14.627119,2.25
5152,Transit,,Kepler-736 b,3.60147201,2.93
5153,Transit,,Kepler-332 b,7.626324,1.17
5154,Transit,,Kepler-1210 b,8.07124073,1.7
5155,Transit,,Kepler-817 b,3.99010623,9.03
5156,Transit,,Kepler-1171 b,1.44259224,2.56
5157,Transit,,Kepler-1229 b,86.828989,1.4
5158,Transit,,Kepler-584 b,35.1810304,4.21
5159,Transit,,Kepler-814 b,6.1469851,2.12
5160,Transit,,Kepler-247 d,20.477912,3.94
5161,Transit,,Kepler-604 b,25.85501786,2.59
5162,Transit,,Kepler-1068 b,16.92344113,3.63
5163,Transit,,Kepler-379 c,62.784697,2.29
5164,Transit,,Kepler-1097 b,187.747029,3.26
5165,Transit,,Kepler-1083 b,33.4177993,3.36
5166,Transit,,Kepler-320 c,17.934937,1.37
5167,Transit,,Kepler-1247 b,13.71220213,2.33
5168,Transit,,Kepler-645 b,3.27582262,2.1
5169,Transit,,Kepler-1388 e,37.6327084,2.46
5170,Transit,,Kepler-257 c,6.581484,5.41
5171,Transit,,Kepler-133 c,31.517586,2.84
5172,Transit,,Kepler-707 b,2.23749275,1.33
5173,Orbital Brightness Modulation,,KIC 10001893 d,0.81161,
5174,Transit,,Kepler-1520 b,0.65355357,5.77
5175,Transit,,Kepler-1046 b,14.37508035,1.71
5176,Transit,,Kepler-193 c,50.697494,2.75
5177,Transit,,Kepler-946 b,11.79162572,1.93
5178,Transit,,Kepler-802 b,40.0587473,3.54
5179,Transit,,Kepler-743 b,3.17926292,1.21
5180,Transit,,Kepler-1563 b,3.43276598,0.75
5181,Transit,,Kepler-1388 b,12.2854603,2.59
5182,Transit,,Kepler-1110 b,9.69312032,2.66
5183,Transit,,Kepler-852 b,44.9309804,2.54
5184,Transit,,Kepler-991 b,82.5342519,2.54
5185,Transit,,Kepler-770 b,18.92540274,2.3
5186,Transit,10.9,Kepler-79 b,13.4845,3.47
5187,Transit,,Kepler-150 d,12.56093,2.79
5188,Transit,,Kepler-337 b,3.292781,1.54
5189,Transit,,Kepler-944 b,43.3167737,2.63
5190,Transit,,Kepler-948 b,7.76846622,1.85
5191,Transit,2415.4,CoRoT-14 b,1.51214,12.22
5192,Transit,,Kepler-906 b,41.6979976,2.11
5193,Transit,,Kepler-209 c,41.749882,3.1
5194,Transit,,Kepler-356 b,4.612696,1.57
5195,Transit,,Kepler-349 c,12.247629,1.96
5196,Transit,,Kepler-148 c,4.180043,3.6
5197,Transit,,Kepler-140 c,91.353282,1.8
5198,Transit,,Kepler-348 c,17.265427,1.33
5199,Transit,,Kepler-1464 b,31.7785901,1.66
5200,Transit,,Kepler-1575 b,2.55314213,1.31
5201,Transit,,Kepler-1592 b,3.05710069,1.54
5202,Transit,,Kepler-466 c,3.70921385,1.25
5203,Orbital Brightness Modulation,,KIC 10001893 b,0.2197,
5204,Transit,,Kepler-1305 b,13.5630972,1.88
5205,Transit,,Kepler-1508 b,20.7056504,1.33
5206,Transit,,Kepler-1483 b,9.5085156,1.52
5207,Transit,,Kepler-42 d,1.865169,0.57
5208,Imaging,3972.875,2MASS J22362452+4751425 b,,
5209,Transit,,Kepler-804 b,14.37457351,1.94
5210,Transit,,Kepler-1409 b,0.76486493,1.04
5211,Transit,,Kepler-1265 b,6.49441289,1.35
5212,Transit,,Kepler-296 e,34.14211,1.53
5213,Transit,,Kepler-1499 b,44.2008,1.19
5214,Transit,,Kepler-1345 b,44.6169557,2.36
5215,Transit,,K2-286 b,27.359,2.1
5216,Transit,,Kepler-149 d,160.018032,3.96
5217,Transit,,Kepler-123 b,17.232366,2.94
5218,Transit,,Kepler-1255 b,36.2919336,2.32
5219,Transit,,Kepler-542 b,13.14497566,1.57
5220,Transit,,Kepler-1574 b,6.9424334,1.29
5221,Transit,,Kepler-521 b,22.20813214,3.18
5222,Transit,,Kepler-805 b,30.8638931,2.89
5223,Transit,,Kepler-755 b,1.26909037,1.76
5224,Transit,,Kepler-509 b,41.74600392,2.49
5225,Transit,,Kepler-114 b,5.188549,1.26
5226,Transit,,Kepler-613 b,15.77979614,2.29
5227,Transit,,Kepler-750 b,9.42887179,3.07
5228,Transit,,Kepler-761 b,10.12804789,2.03
5229,Transit,,Kepler-1137 b,23.9210791,2.2
5230,Transit,,K2-150 b,10.59357,2.0
5231,Transit,,Kepler-1226 b,17.2923453,1.45
5232,Transit,,Kepler-1017 b,7.23400469,1.99
5233,Transit,,Kepler-714 b,8.09888799,9.67
5234,Transit,,Kepler-897 b,8.0472642,2.39
5235,Transit,,Kepler-862 b,3.14866453,2.21
5236,Transit,,Kepler-1000 b,120.0181272,4.76
5237,Transit,,Kepler-869 b,40.4287755,3.61
5238,Transit,,Kepler-119 c,4.125103,0.92
5239,Transit,,Kepler-536 b,1.8270823,3.1
5240,Transit,,Kepler-166 d,1.55400393,1.73
5241,Transit,,EPIC 201757695.02,2.0478,0.908
5242,Transit,,Kepler-192 c,21.2234,2.79
5243,Transit,718.2958,CoRoT-21 b,2.72474,14.572
5244,Transit,,Kepler-499 b,5.63252845,2.17
5245,Transit,,Kepler-1432 b,23.9109011,2.22
5246,Transit,,Kepler-1154 b,5.1856142,2.34
5247,Transit,,Kepler-124 c,13.821375,1.75
5248,Transit,,Kepler-295 b,12.645164,1.22
5249,Transit,,Kepler-226 b,3.940997,1.55
5250,Transit,,Kepler-806 b,8.09219642,1.14
5251,Transit,,Kepler-1642 b,12.2057513,3.2
5252,Transit,,K2-289 b,13.156969,9.1
5253,Transit,,Kepler-1330 b,10.10769068,1.65
5254,Transit,,Kepler-335 c,67.844469,3.07
5255,Transit,,Kepler-1135 b,76.957857,1.85
5256,Transit,,Kepler-217 c,8.586004,1.85
5257,Transit,,Kepler-466 b,51.07926307,2.85
5258,Transit,,Kepler-135 b,6.00253,1.81
5259,Transit,,Kepler-286 b,1.796302,1.24
5260,Transit,,OGLE-TR-111 b,4.0144463,11.422
5261,Transit,,Kepler-608 b,6.41251504,3.64
5262,Transit,,Kepler-1185 b,104.3518976,1.33
5263,Transit,,Kepler-161 c,7.06424,2.05
5264,Transit,,Kepler-201 c,151.884058,2.85
5265,Imaging,4327.36,kap And b,,
5266,Transit,,Kepler-336 b,2.024823,1.02
5267,Transit,,Kepler-1016 b,1.95452434,2.18
