,disc_year,discoverymethod,pl_name,pl_orbper,pl_rade
5065,2021,Transit,Kepler-1760 b,38.3260994,2.29
5066,2014,Transit Timing Variations,Kepler-415 b,4.176,1.21
5067,2016,Transit,Kepler-745 b,9.93143556,2.16
5068,2016,Transit,Kepler-660 b,9.27358194,2.57
5069,2016,Transit,Kepler-730 b,6.49168281,12.33
5070,2016,Transit,Kepler-1042 b,10.13202575,2.19
5071,2016,Transit,Kepler-701 b,10.35533177,2.84
5072,2021,Transit,Kepler-1841 b,25.88599968,1.489
5073,2021,Transit,Kepler-1918 b,47.0564003,2.298
5074,2021,Transit,Kepler-1779 b,16.34359932,3.033
5075,2020,Transit,Kepler-1669 b,9.51216,2.78
5076,2021,Transit,Kepler-1826 b,1.61536002,1.475
5077,2023,Transit,Kepler-1999 b,8.7396758,3.29
5078,2016,Transit,Kepler-560 b,18.47764449,1.72
5079,2016,Transit,Kepler-1077 b,34.3511874,2.77
5080,2021,Transit,Kepler-1835 b,11.96409988,3.534
5081,2021,Transit,Kepler-1922 b,13.22259998,2.291
5082,2020,Transit,Kepler-1688 b,5.62012,1.262
5083,2021,Transit,Kepler-1883 b,103.427002,3.251
5084,2016,Transit,Kepler-1112 b,14.36267939,3.02
5085,2016,Transit,Kepler-1439 b,8.07392849,1.46
5086,2016,Transit,Kepler-736 b,3.60147201,2.93
5087,2012,Transit,Kepler-83 c,20.09,2.36
5088,2016,Transit,Kepler-1407 b,20.0711504,2.25
5089,2016,Transit,Kepler-814 b,6.1469851,2.12
5090,2016,Transit,Kepler-1351 b,0.91614077,0.65
5091,2014,Transit,Kepler-267 c,6.87745,2.13
5092,2016,Transit,Kepler-834 b,13.32388301,2.02
5093,2014,Transit,Kepler-236 b,8.295611,1.57
5094,2016,Transit,Kepler-1208 b,11.08507637,2.32
5095,2016,Transit,Kepler-1032 b,3.29011795,1.87
5096,2012,Transit,Kepler-84 b,8.726,2.23
5097,2021,Transit,Kepler-1957 b,2.18662,0.944
5098,2016,Transit,Kepler-1402 b,2.03387914,0.76
5099,2015,Transit,Kepler-433 b,5.33408384,16.25
5100,2016,Transit,Kepler-966 b,99.747622,4.13
5101,2016,Transit,Kepler-898 b,5.8706191,1.49
5102,2016,Transit,Kepler-1297 b,1.68189002,0.97
5103,2016,Transit,Kepler-1420 b,6.69960006,1.28
5104,2021,Transit,Kepler-1762 b,29.53910065,2.76
5105,2021,Transit,Kepler-1849 b,57.29290009,2.387
5106,2021,Transit,Kepler-1906 b,7.36268997,2.776
5107,2016,Transit,Kepler-610 b,6.99692655,4.19
5108,2014,Transit,Kepler-327 d,13.969457,1.73
5109,2016,Transit,Kepler-1002 b,4.33642933,1.71
5110,2016,Transit,Kepler-1022 b,10.99469878,2.36
5111,2016,Transit,Kepler-462 b,84.6866,3.0
5112,2021,Transit,Kepler-1788 b,2.80012011,2.379
5113,2016,Transit,Kepler-1123 b,4.33946454,1.67
5114,2016,Transit,Kepler-1254 d,5.72717226,1.31
5115,2016,Transit,Kepler-1641 b,19.672266,3.11
5116,2021,Transit,Kepler-1801 b,10.44089985,2.709
5117,2016,Transit,Kepler-994 b,1.15116651,1.6
5118,2014,Transit,Kepler-155 b,5.931194,2.09
5119,2021,Transit,Kepler-1865 b,2.52400994,1.577
5120,2016,Transit,Kepler-1291 b,8.63043276,1.66
5121,2016,Transit,Kepler-1594 b,2.71603809,1.06
5122,2016,Transit,Kepler-1097 b,187.747029,3.26
5123,2017,Transit Timing Variations,Kepler-448 c,2500.0,
5124,2016,Transit,Kepler-1292 b,3.27646405,1.82
5125,2016,Transit,Kepler-1418 b,22.4764425,1.66
5126,2016,Transit,Kepler-1556 b,8.82713457,1.96
5127,2016,Transit,Kepler-754 b,14.5596237,2.01
5128,2016,Transit,Kepler-662 b,21.67697486,2.18
5129,2016,Transit,Kepler-769 c,15.9870174,1.79
5130,2016,Transit,Kepler-1633 b,186.404271,1.58
5131,2016,Transit,Kepler-1518 b,5.11177904,3.05
5132,2020,Transit,Kepler-1661 b,175.06,3.87
5133,2016,Transit,Kepler-817 b,3.99010623,9.03
5134,2016,Transit,Kepler-913 b,10.29672521,2.06
5135,2016,Transit,Kepler-1152 b,1.64680191,0.87
5136,2016,Transit,Kepler-733 b,20.83424726,2.82
5137,2013,Transit,Kepler-114 d,11.776,2.53
5138,2016,Transit,Kepler-1343 b,3.35183158,1.93
5139,2016,Transit,Kepler-1557 b,3.74032496,1.53
5140,2016,Transit,Kepler-764 b,7.33683936,1.64
5141,2021,Transit,Kepler-1953 b,6.24565983,1.286
5142,2016,Transit,Kepler-1337 b,24.4002549,2.41
5143,2016,Transit,Kepler-732 b,9.46781405,2.18
5144,2016,Transit,Kepler-1282 b,2.13194651,1.55
5145,2016,Transit,Kepler-1469 b,21.8635301,2.8
5146,2016,Transit,Kepler-686 b,1.59474546,12.15
5147,2016,Transit,Kepler-724 b,3.31494634,3.29
5148,2016,Transit,Kepler-710 b,4.34728553,1.88
5149,2016,Transit,Kepler-1535 b,138.9442,2.55
5150,2021,Transit,Kepler-1945 b,6.08003998,1.289
5151,2014,Transit,Kepler-398 c,11.419412,1.01
5152,2021,Transit,Kepler-1894 b,2.76266003,1.201
5153,2016,Transit,Kepler-665 b,16.01310205,2.6
5154,2020,Transit,Kepler-1695 b,4.7329,1.119
5155,2016,Transit,Kepler-1080 b,77.2548396,3.28
5156,2021,Transit,Kepler-1770 b,16.84189987,2.841
5157,2015,Transit,Kepler-446 c,3.036179,1.11
5158,2016,Transit,Kepler-1120 b,2.94902905,1.38
5159,2016,Transit,Kepler-1223 b,16.301259,1.22
5160,2016,Transit,Kepler-1026 b,36.5156053,2.21
5161,2016,Transit,Kepler-1043 b,38.5053398,2.55
5162,2016,Transit,Kepler-753 b,5.74772501,1.91
5163,2020,Transit,Kepler-1690 b,234.636,2.811
5164,2015,Transit,Kepler-445 d,8.15275,1.25
5165,2016,Transit,Kepler-934 b,55.6738309,2.09
5166,2014,Transit,Kepler-400 b,9.024389,1.65
5167,2016,Transit,Kepler-1233 b,45.1263042,2.6
5168,2021,Transit,Kepler-1729 b,4.22097015,3.894
5169,2014,Transit,KOI-1257 b,86.647661,10.54
5170,2016,Transit,Kepler-1529 b,5.33905686,2.1
5171,2021,Transit,Kepler-1787 b,39.31370163,2.319
5172,2016,Transit,Kepler-1244 b,3.70428172,1.35
5173,2016,Transit,Kepler-661 b,6.02930132,3.07
5174,2016,Transit,Kepler-1314 b,5.42474928,5.11
5175,2011,Transit,CoRoT-23 b,3.6313,11.77
5176,2014,Transit,Kepler-120 b,6.312501,2.15
5177,2016,Transit,Kepler-1094 b,78.1000231,3.18
5178,2021,Transit,Kepler-1723 b,39.75289917,2.88
5179,2021,Transit,Kepler-281 d,148.2720032,5.937
5180,2021,Transit,Kepler-1966 b,8.61742973,1.105
5181,2021,Transit,Kepler-1754 b,8.19594955,2.44
5182,2016,Transit,Kepler-671 b,4.28095859,2.69
5183,2016,Transit,Kepler-873 b,20.5533844,3.75
5184,2014,Transit,Kepler-258 c,33.653079,3.61
5185,2016,Transit,Kepler-696 b,4.19042557,6.14
5186,2014,Transit,Kepler-163 c,21.347262,2.26
5187,2016,Transit,Kepler-770 c,1.47532231,1.2
5188,2016,Transit,Kepler-1330 b,10.10769068,1.65
5189,2016,Transit,Kepler-1468 b,8.23984869,1.73
5190,2015,Transit,Kepler-441 b,207.2482,1.64
5191,2022,Transit Timing Variations,Kepler-138 e,38.23,
5192,2016,Transit,Kepler-1049 b,3.27346074,0.95
5193,2014,Transit,Kepler-186 d,13.342996,1.4
5194,2019,Disk Kinematics,HD 97048 b,,
5195,2014,Transit,Kepler-300 b,10.446347,1.67
5196,2016,Transit,Kepler-1333 b,109.6471842,2.81
5197,2011,Transit,Kepler-20 d,77.611455,2.606
5198,2013,Transit,Kepler-177 b,36.8601,3.5
5199,2014,Transit,Kepler-395 c,34.989262,1.32
5200,2016,Transit,Kepler-1249 b,24.3347127,2.38
5201,2014,Transit,Kepler-169 e,13.767102,2.2
5202,2016,Transit,Kepler-845 b,0.92785982,2.04
5203,2024,Transit,Kepler-879 c,0.646716,0.4
5204,2016,Transit,Kepler-809 b,55.63934,3.01
5205,2016,Transit,Kepler-612 b,3.72215641,2.84
5206,2014,Transit,Kepler-369 c,14.871572,1.41
5207,2014,Transit,Kepler-213 c,4.822962,2.34
5208,2012,Transit,Kepler-60 b,7.1334,1.71
5209,2016,Radial Velocity,Kepler-20 g,34.94,
5210,2020,Transit,Kepler-647 c,29.6663,4.001
5211,2016,Transit,Kepler-1001 b,14.30511983,3.15
5212,2014,Transit,Kepler-261 c,24.570858,2.0
5213,2016,Transit,Kepler-1141 b,2.34451194,0.82
5214,2016,Transit,Kepler-914 b,4.40966548,1.38
5215,2014,Transit,Kepler-267 b,3.353728,1.98
5216,2023,Transit,Kepler-1987 b,2.345863,1.23
5217,2016,Transit,Kepler-1497 b,8.74199772,1.66
5218,2016,Transit,Kepler-499 b,5.63252845,2.17
5219,2016,Transit,Kepler-1520 b,0.65355357,5.77
5220,2016,Transit,Kepler-1578 b,1.45088691,1.04
5221,2014,Transit,Kepler-354 c,16.934402,1.31
5222,2016,Transit,Kepler-505 b,27.52197994,2.6
5223,2016,Transit,Kepler-695 b,3.04033042,9.21
5224,2014,Transit,Kepler-388 b,3.173315,0.81
5225,2021,Transit,Kepler-1730 b,13.81019974,4.485
5226,2023,Transit,Kepler-1669 d,4.72941177,1.22
5227,2014,Transit,Kepler-255 b,5.714606,1.55
5228,2016,Transit,Kepler-1335 b,6.26406846,1.45
5229,2021,Transit,Kepler-1935 b,3.95140004,2.503
5230,2016,Transit,Kepler-847 b,2.3432319,1.18
5231,2011,Transit,Kepler-32 b,5.90124,2.2
5232,2016,Transit,Kepler-1095 b,4.27103091,1.21
5233,2021,Transit,Kepler-1847 b,11.12969971,2.745
5234,2016,Transit,Kepler-1231 b,10.41725184,1.42
5235,2023,Transit,Kepler-1978 b,10.84969477,2.67
5236,2021,Transit,Kepler-913 c,5.93911982,3.858
5237,2013,Imaging,GJ 504 b,,
5238,2016,Transit,Kepler-1192 b,25.2034787,2.36
5239,2021,Transit,Kepler-1756 b,2.35575008,1.472
5240,2013,Imaging,2MASS J01225093-2439505 b,,
5241,2016,Transit,Kepler-1534 b,5.71668872,1.89
5242,2016,Transit,Kepler-793 b,4.24153639,1.37
5243,2016,Transit,Kepler-1640 b,7.5844126,4.82
5244,2016,Transit,Kepler-1599 b,122.363553,1.62
5245,2011,Transit,Kepler-42 b,1.2137672,0.78
5246,2016,Transit,Kepler-1060 b,46.8779367,2.38
5247,2021,Transit,Kepler-1851 b,12.02289963,3.9
5248,2016,Transit,Kepler-799 b,133.4605235,6.88
5249,2016,Transit,Kepler-899 b,19.17891293,2.68
5250,2016,Transit,Kepler-1455 b,49.276764,2.16
5251,2016,Transit,Kepler-1538 b,175.138819,2.82
5252,2016,Transit,Kepler-709 b,16.08524954,2.92
5253,2014,Transit,Kepler-118 c,20.17202,7.68
5254,2014,Transit,Kepler-336 b,2.024823,1.02
5255,2016,Transit,Kepler-615 b,10.35584657,1.74
5256,2015,Transit,Kepler-446 b,1.565409,1.5
5257,2014,Transit,Kepler-55 d,2.211099,1.59
5258,2016,Transit,Kepler-850 b,7.19303878,1.78
5259,2016,Transit,Kepler-1611 b,5.1762429,0.81
5260,2021,Transit,Kepler-1891 b,4.02229023,1.521
5261,2016,Transit,Kepler-838 b,15.74957994,2.73
5262,2016,Transit,Kepler-1478 b,26.0840594,1.73
5263,2016,Transit,Kepler-1500 b,15.0330105,1.2
5264,2016,Transit,Kepler-515 b,19.96371318,1.46
5265,2016,Transit,Kepler-735 b,11.51516988,2.95
5266,2016,Transit,Kepler-1450 b,54.5094166,1.71
5267,2016,Transit,Kepler-1160 b,7.97034958,2.14
5268,2016,Transit,Kepler-1273 b,28.625653,2.49
5269,2016,Transit,Kepler-563 b,22.18432708,3.09
5270,2014,Transit,Kepler-317 b,5.524242,2.09
5271,2016,Transit,Kepler-1185 b,104.3518976,1.33
5272,2014,Transit,Kepler-350 b,11.189562,1.85
5273,2016,Transit,Kepler-1545 b,163.692349,2.7
5274,2021,Transit,Kepler-1828 b,10.2737999,2.116
5275,2014,Transit,Kepler-205 c,20.306546,1.64
5276,2014,Transit,Kepler-365 c,17.784129,1.64
5277,2016,Transit,Kepler-550 b,8.60010411,4.42
5278,2016,Transit,Kepler-1331 b,0.78916165,1.05
5279,2016,Transit,Kepler-879 b,33.3855938,2.57
5280,2016,Transit,Kepler-690 b,7.74809437,5.95
5281,2014,Transit,Kepler-400 c,17.340824,1.49
5282,2016,Transit,Kepler-933 b,14.20443009,2.46
5283,2013,Transit,Kepler-61 b,59.87756,2.15
5284,2021,Transit,Kepler-1721 b,4.59238005,3.119
5285,2016,Transit,Kepler-1567 b,153.979578,2.73
5286,2016,Transit,Kepler-1592 b,3.05710069,1.54
5287,2023,Transit,Kepler-2000 b,6.38315913,2.73
5288,2016,Transit,Kepler-1511 b,23.2382792,1.68
5289,2014,Transit,Kepler-186 c,7.267302,1.25
5290,2016,Transit,Kepler-708 b,3.16789194,2.93
5291,2012,Transit,Kepler-47 c,303.227,4.65
5292,2016,Transit,Kepler-1246 b,11.32271513,1.36
5293,2021,Transit,Kepler-1740 b,8.17240047,3.323
5294,2014,Transit,Kepler-54 d,20.995694,1.53
5295,2016,Transit,Kepler-788 b,8.39846269,2.55
5296,2020,Transit,Kepler-1682 b,14.8334,2.889
5297,2016,Transit,Kepler-856 b,8.02768059,9.3
5298,2012,Transit,Kepler-84 c,12.883,2.36
5299,2020,Transit,Kepler-1702 b,18.5012,1.602
5300,2016,Transit,Kepler-1272 b,51.1309704,2.37
5301,2011,Transit,Kepler-14 b,6.790123,12.733
5302,2016,Transit,Kepler-837 b,16.56059504,2.56
5303,2014,Transit,Kepler-55 e,4.617534,1.55
5304,2016,Transit,Kepler-1321 c,2.22649109,2.4
5305,2014,Transit,Kepler-231 c,19.271566,1.93
5306,2016,Transit,Kepler-1463 b,25.15864,1.86
5307,2014,Transit,Kepler-340 c,22.824669,3.37
5308,2016,Transit,Kepler-816 b,10.50682565,10.24
5309,2014,Transit,Kepler-351 c,57.24809,3.19
5310,2016,Transit,Kepler-1250 b,2.60754383,1.92
5311,2016,Transit,Kepler-1307 b,18.01621096,2.47
5312,2021,Transit,Kepler-529 d,35.86619949,2.795
5313,2016,Transit,Kepler-916 b,32.2968798,1.76
5314,2013,Transit,Kepler-279 d,54.414,3.1
5315,2016,Transit,Kepler-1624 b,3.29030452,5.7
5316,2015,Transit,Kepler-444 e,7.743493,0.546
5317,2016,Transit,Kepler-785 b,1.97376093,13.02
5318,2012,Transit,Kepler-32 f,0.74296,0.82
5319,2016,Transit,Kepler-947 b,26.9644317,2.28
5320,2016,Transit,Kepler-823 b,4.16809082,1.57
5321,2016,Transit,Kepler-1517 b,5.54608367,9.76
5322,2016,Transit,Kepler-1401 b,11.20066445,1.68
5323,2016,Transit,Kepler-1508 b,20.7056504,1.33
5324,2016,Transit,Kepler-727 b,5.15448442,2.53
5325,2016,Transit,Kepler-1033 b,7.56052806,2.51
5326,2016,Transit,Kepler-1137 b,23.9210791,2.2
5327,2021,Transit,Kepler-1797 b,23.3593998,3.058
5328,2016,Transit,Kepler-1220 b,7.42693741,1.52
5329,2016,Transit,Kepler-1162 b,32.5637069,2.21
5330,2021,Transit,Kepler-1923 b,52.60969925,1.96
5331,2016,Transit,Kepler-1268 b,40.9903986,2.03
5332,2016,Transit,Kepler-1239 b,5.19104016,2.9
5333,2016,Transit,Kepler-1305 b,13.5630972,1.88
5334,2016,Transit,Kepler-829 b,6.88337562,2.11
5335,2014,Transit,Kepler-345 c,9.387427,1.2
5336,2020,Transit,Kepler-1693 b,12.0999,1.289
5337,2016,Transit,Kepler-950 b,98.7180406,8.98
5338,2021,Transit,Kepler-1866 b,11.66009998,2.082
5339,2023,Transit,Kepler-1859 c,3.59645081,1.66
5340,2016,Transit,Kepler-1195 b,8.49642241,2.08
5341,2016,Transit,Kepler-668 b,8.35390639,2.7
5342,2016,Transit,Kepler-941 b,17.42395198,3.08
5343,2016,Transit,Kepler-567 b,16.54297375,2.25
5344,2016,Transit,Kepler-497 b,3.57320367,6.04
5345,2023,Transit,Kepler-1984 b,1.99281234,6.81
5346,2014,Transit,Kepler-395 b,7.054346,1.03
5347,2021,Transit,Kepler-1886 b,24.2758007,2.582
5348,2021,Transit,Kepler-1837 b,5.90608978,2.067
5349,2016,Transit,Kepler-967 c,198.7112502,3.65
5350,2016,Transit,Kepler-1481 b,5.94220998,1.23
5351,2011,Transit,Kepler-42 d,1.865169,0.57
5352,2015,Transit,Kepler-442 b,112.3053,1.34
5353,2016,Transit,Kepler-734 b,6.10485286,3.56
5354,2016,Transit,Kepler-827 b,51.92927591,5.63
5355,2016,Transit,Kepler-1128 b,61.6178167,3.65
5356,2016,Transit,Kepler-1217 b,2.03232507,1.99
5357,2016,Transit,Kepler-1242 b,13.62798432,2.26
5358,2016,Transit,Kepler-1644 b,21.0907758,1.88
5359,2015,Transit,Kepler-452 b,384.843,1.63
5360,2020,Transit,Kepler-1683 b,15.0337,1.875
5361,2012,Transit,PH1 b,138.317,6.18
5362,2016,Transit,Kepler-1207 b,13.68237119,1.62
5363,2020,Transit,Kepler-1678 b,147.974,3.304
5364,2014,Transit,Kepler-151 c,24.674612,2.09
5365,2021,Transit,Kepler-1038 c,7.1276598,1.416
5366,2016,Transit,Kepler-721 b,5.39202539,2.64
5367,2011,Transit,Kepler-41 b,1.8555582,14.46
5368,2016,Transit,Kepler-1348 b,27.5722742,1.94
5369,2016,Transit,Kepler-1247 b,13.71220213,2.33
5370,2016,Transit,Kepler-1318 b,213.257663,3.11
5371,2016,Transit,Kepler-587 b,10.94027841,2.23
5372,2016,Transit,Kepler-1562 b,64.2737752,3.55
5373,2021,Transit,Kepler-1905 b,3.42392993,1.446
5374,2016,Transit,Kepler-1470 b,16.2950903,1.07
5375,2016,Transit,Kepler-616 b,9.99761851,2.43
5376,2016,Transit,Kepler-936 b,10.56134221,1.45
5377,2016,Transit,Kepler-1146 b,2.3522658,1.23
5378,2012,Transit,Kepler-54 b,8.0109434,2.1
5379,2016,Transit,Kepler-616 c,90.4113556,3.41
5380,2021,Transit,Kepler-1885 b,2.52255988,1.511
5381,2021,Transit,Kepler-1798 b,16.85589981,2.309
5382,2016,Transit,Kepler-1550 b,225.582809,3.02
5383,2016,Transit,Kepler-776 b,4.89718784,1.28
5384,2023,Transit,Kepler-865 c,6.20920207,0.89
5385,2016,Transit,Kepler-1319 b,2.88676265,1.34
5386,2021,Transit,Kepler-1958 b,9.32861996,2.051
5387,2016,Transit,Kepler-1021 b,13.47469571,2.33
5388,2016,Transit,Kepler-620 b,12.91375431,3.32
5389,2016,Transit,Kepler-953 c,9.10967112,1.19
5390,2021,Transit,Kepler-1852 b,7.97094011,1.886
5391,2016,Transit,Kepler-1325 b,33.8786838,2.86
5392,2016,Transit,Kepler-1178 b,31.80634,1.07
5393,2016,Transit,Kepler-987 b,105.3033148,3.26
5394,2016,Transit,Kepler-1334 b,15.64591713,2.29
5395,2021,Transit,Kepler-1942 b,4.62604999,2.117
5396,2021,Transit,Kepler-1791 b,7.72086,3.121
5397,2016,Transit,Kepler-1429 b,4.48487493,1.29
5398,2016,Transit,Kepler-621 b,2.62811375,2.3
5399,2016,Transit,Kepler-1350 b,4.4968604,2.52
5400,2016,Transit,Kepler-659 b,17.671796,2.5
5401,2013,Transit,Kepler-279 c,35.736,4.3
5402,2016,Transit,Kepler-1221 b,12.00096042,1.88
5403,2021,Transit,Kepler-1904 b,4.57702017,1.39
5404,2021,Transit,Kepler-1763 b,1.48028004,1.147
5405,2016,Transit,Kepler-1548 b,124.828679,2.64
5406,2016,Transit,Kepler-658 b,1.28707676,1.63
5407,2020,Transit,Kepler-1674 b,62.5611,3.206
5408,2014,Transit,Kepler-267 d,28.464515,2.27
5409,2016,Transit,Kepler-504 b,9.54927542,1.59
5410,2016,Transit,Kepler-977 b,26.85328322,2.62
5411,2014,Transit,Kepler-331 d,32.134328,1.64
5412,2016,Transit,Kepler-1281 b,3.11602791,1.64
5413,2016,Transit,Kepler-1378 b,11.95398936,2.2
5414,2016,Transit,Kepler-1157 b,4.45743164,1.09
5415,2016,Transit,Kepler-1109 b,37.6467384,2.19
5416,2016,Transit,Kepler-1304 b,16.1288853,2.29
5417,2016,Transit,Kepler-732 c,0.89304124,1.27
5418,2016,Transit,Kepler-1413 b,13.1829642,1.82
5419,2016,Transit,Kepler-1447 b,56.6747285,2.9
5420,2016,Transit,Kepler-1553 b,4.24261881,1.15
5421,2021,Transit,Kepler-1901 b,3.48412991,1.474
5422,2016,Transit,Kepler-812 b,10.11716531,3.55
5423,2016,Transit,Kepler-1034 b,12.12400943,2.26
5424,2016,Transit,Kepler-678 b,7.27503724,5.14
5425,2016,Transit,Kepler-748 b,7.40742793,2.52
5426,2016,Transit,Kepler-588 b,4.22162536,2.63
5427,2014,Transit,Kepler-336 c,9.600001,2.1
5428,2023,Transit,Kepler-1987 c,3.64830183,1.33
5429,2016,Transit,Kepler-1309 b,28.8432647,2.37
5430,2021,Transit,Kepler-1781 b,4.88752985,2.381
5431,2021,Orbital Brightness Modulation,KIC 10068024 b,2.073549,
5432,2016,Transit,Kepler-1259 b,0.66308526,1.43
5433,2023,Transit,KOI-2513.01,19.00547,2.802
5434,2016,Transit,Kepler-1175 b,37.94563,2.99
5435,2021,Transit,Kepler-1856 b,1.30200005,1.734
5436,2014,Transit,Kepler-296 e,34.14211,1.53
5437,2016,Transit,Kepler-1537 b,1.4444538,1.18
5438,2016,Transit,Kepler-1205 b,1.07839035,1.41
5439,2016,Transit,Kepler-547 b,6.01038429,4.0
5440,2016,Transit,Kepler-1301 b,9.08237046,1.4
5441,2014,Transit,Kepler-114 b,5.188549,1.26
5442,2016,Transit,Kepler-1260 b,19.1187753,1.77
5443,2016,Transit,Kepler-398 d,6.83437001,0.88
5444,2016,Transit,Kepler-1230 b,9.95661537,2.71
5445,2012,Transit,Kepler-83 b,9.77,2.83
5446,2016,Transit,Kepler-1149 b,3.73089898,1.44
5447,2016,Transit,Kepler-1234 b,11.94014029,2.81
5448,2023,Transit,Kepler-1986 b,19.5489666,1.89
5449,2016,Transit,Kepler-1406 b,11.62905828,1.1
5450,2016,Transit,Kepler-1551 b,24.4973698,2.66
5451,2021,Transit,Kepler-1669 c,1.60932005,1.901
5452,2016,Transit,Kepler-1584 b,13.3997099,1.61
5453,2016,Transit,Kepler-1321 b,11.12830484,4.92
5454,2016,Transit,Kepler-1308 b,2.10433812,0.52
5455,2021,Transit,Kepler-1903 b,17.0678997,2.286
5456,2021,Transit,Kepler-1969 b,6.64752007,1.682
5457,2016,Transit,Kepler-680 b,3.68992629,2.42
5458,2016,Transit,Kepler-1643 b,5.342657,2.32
5459,2016,Transit,Kepler-937 c,153.343364,2.67
5460,2016,Transit,Kepler-1302 b,8.83922659,1.43
5461,2016,Transit,Kepler-583 b,6.5100253,2.28
5462,2016,Transit,Kepler-996 b,3.77059058,1.98
5463,2016,Transit,Kepler-1261 b,48.4308991,2.26
5464,2016,Transit,Kepler-751 b,17.44490636,2.46
5465,2016,Transit,Kepler-800 b,14.13176026,2.85
5466,2014,Transit,Kepler-283 c,92.743711,1.82
5467,2016,Transit,Kepler-703 b,4.58352176,8.2
5468,2023,Transit,Kepler-1997 b,26.7575866,2.28
5469,2016,Transit,Kepler-951 b,71.52530845,5.59
5470,2021,Transit,Kepler-1745 b,3.01619005,1.929
5471,2014,Transit,Kepler-249 b,3.306539,1.09
5472,2020,Transit,Kepler-1681 b,69.8956,2.553
5473,2016,Transit,Kepler-1196 b,66.1849031,2.23
5474,2016,Transit,Kepler-1346 b,3.40165668,1.58
5475,2016,Transit,Kepler-1076 b,6.14727918,0.8
5476,2016,Transit,Kepler-1099 b,2.16845259,2.83
5477,2015,Transit,Kepler-453 b,240.503,6.204
5478,2014,Transit,Kepler-266 c,107.723601,3.89
5479,2016,Transit,Kepler-476 b,14.00640607,3.08
5480,2016,Transit,Kepler-1200 b,1.11854972,1.06
5481,2016,Transit,Kepler-939 b,14.878296,1.75
5482,2016,Transit,Kepler-976 b,105.9564148,3.96
5483,2021,Transit,Kepler-1812 b,7.16521978,2.325
5484,2016,Transit,Kepler-516 b,24.85462415,5.74
5485,2014,Transit,Kepler-84 f,44.552169,2.2
5486,2016,Transit,Kepler-746 b,3.48159251,1.11
5487,2011,Transit,Kepler-39 b,21.08721,13.9
5488,2016,Transit,Kepler-688 b,3.89593684,9.76
5489,2016,Transit,Kepler-534 b,15.95994513,2.24
5490,2016,Transit,Kepler-1168 b,55.8226539,2.5
5491,2016,Transit,Kepler-1471 b,3.63899398,1.41
5492,2021,Transit,Kepler-1954 b,5.88343,1.802
5493,2021,Transit,Kepler-1322 c,6.45998001,2.155
5494,2016,Transit,Kepler-1329 b,9.33646594,2.17
5495,2016,Transit,Kepler-1350 c,1.76678906,1.73
5496,2023,Transit,Kepler-763 c,4.09667624,1.42
5497,2021,Transit,Kepler-1808 b,23.3404007,3.025
5498,2016,Transit,Kepler-1645 b,16.1779561,1.78
